0.5737122918813897,0.6741954950245488,0
0.38338198309514904,0.5386025133376032,0
0.04537178362068961,0.9715406645643907,0
0.8300473251422011,0.9024286436482107,0
0.6640411493442223,0.8854801520439535,0
0.7961066276315277,0.7080176406847756,0
0.02106653730938912,0.7730073640495094,0
0.9024695223789112,0.575385471737744,0
0.1248746393383896,0.8609121267236707,0
0.7282592233939204,0.926517919460675,0
0.0014482061076291908,0.7320687432522983,0
0.0003838738947894438,0.9127839852990802,0
0.7857551335948872,0.5314192437382924,0
0.1783318425229139,0.6702183568202695,0
0.6338461645855151,0.7728167250593103,0
0.5926013419225808,0.9315379803562832,0
0.9790945919401608,0.7879111376734399,0
0.7783073471010644,0.9582231037360855,0
0.18211225092564554,0.6780134418237836,0
0.9802822845389586,0.8743599174579346,0
0.34907141579825707,0.5465061294753274,0
0.10910067138083457,0.755868508990484,0
0.5969834868972473,0.7253383405866837,0
0.9609668122538942,0.7902093305590119,0
0.9655823745931835,0.826118120455086,0
0.5910560940707782,0.4032742408313935,1
0.42289712929071643,0.31407247484237116,1
0.40043321260186104,0.09626008000671163,1
0.19646327302665567,0.06270057031232099,1
0.04977463469356147,0.3982603184918109,1
0.7420625557785857,0.3426887598955042,1
0.475612860996925,0.12593198233756317,1
0.6707788220800701,0.19465696706212166,1
0.7809288501455264,0.07792346928101931,1
0.38394103358838216,0.3769438572041362,1
0.10476147418077875,0.28537460772708845,1
0.2942461263553682,0.06765161560350157,1
0.8889809033070074,0.3904795464551934,1
0.5110830219220623,0.4280829024186354,1
0.7591090424230726,0.05245558320033922,1
0.40748035039105346,0.2404420730909441,1
0.09997941847304881,0.10470395563259902,1
0.8217439512308364,0.15883347793151759,1
0.931822607996573,0.3882427353606595,1
0.6826524516648533,0.2906733393267161,1
0.7794725469388557,0.2454036522484946,1
0.19148099661281648,0.0549400496022163,1
0.9560782495882459,0.4112856173317298,1
0.5084735618409337,0.056500235029479595,1
0.2477744544604541,0.29926271633754936,1
